iter	Passed	Remaining
3238	17544	36621
3239	17549	36615
3240	17554	36609
3241	17560	36604
3242	17565	36598
3243	17570	36592
3244	17575	36586
3245	17580	36580
3246	17585	36574
3247	17590	36568
3248	17596	36562
3249	17601	36556
3250	17606	36551
3251	17612	36546
3252	17616	36539
3253	17622	36532
3254	17627	36527
3255	17632	36521
3256	17638	36516
3257	17643	36510
3258	17648	36504
3259	17653	36499
3260	17659	36494
3261	17664	36488
3262	17669	36481
3263	17674	36475
3264	17680	36470
3265	17685	36464
3266	17690	36459
3267	17696	36453
3268	17701	36447
3269	17707	36444
3270	17713	36439
3271	17718	36433
3272	17723	36427
3273	17728	36421
3274	17734	36416
3275	17740	36412
3276	17745	36407
3277	17751	36402
3278	17758	36399
3279	17764	36396
3280	17771	36392
3281	17776	36387
3282	17781	36381
3283	17787	36376
3284	17794	36373
3285	17800	36370
3286	17806	36365
3287	17813	36363
3288	17819	36360
3289	17826	36357
3290	17834	36357
3291	17840	36352
3292	17849	36353
3293	17855	36349
3294	17861	36346
3295	17867	36342
3296	17874	36340
3297	17883	36341
3298	17895	36349
3299	17917	36378
3300	17925	36376
3301	17932	36375
3302	17938	36371
3303	17945	36369
3304	17954	36371
3305	17960	36367
3306	17967	36364
3307	17974	36361
3308	17981	36359
3309	17988	36356
3310	17994	36353
3311	18003	36354
3312	18011	36353
3313	18019	36353
3314	18026	36351
3315	18031	36345
3316	18036	36339
3317	18042	36334
3318	18047	36329
3319	18053	36324
3320	18058	36318
3321	18063	36312
3322	18069	36307
3323	18074	36301
3324	18079	36295
3325	18084	36289
3326	18090	36285
3327	18096	36279
3328	18101	36274
3329	18107	36269
3330	18114	36266
3331	18121	36264
3332	18127	36259
3333	18132	36254
3334	18138	36249
3335	18145	36247
3336	18151	36242
3337	18157	36239
3338	18164	36236
3339	18170	36233
3340	18177	36230
3341	18185	36228
3342	18192	36226
3343	18199	36224
3344	18207	36225
3345	18215	36223
3346	18221	36220
3347	18228	36217
3348	18234	36213
3349	18240	36209
3350	18246	36204
3351	18251	36198
3352	18259	36196
3353	18267	36196
3354	18273	36193
3355	18281	36192
3356	18288	36189
3357	18293	36184
3358	18299	36179
3359	18306	36176
3360	18312	36173
3361	18319	36170
3362	18327	36169
3363	18334	36166
3364	18340	36163
3365	18347	36160
3366	18353	36156
3367	18360	36153
3368	18365	36148
3369	18372	36144
3370	18378	36141
3371	18385	36138
3372	18392	36135
3373	18398	36132
3374	18405	36128
3375	18411	36125
3376	18418	36123
3377	18425	36119
3378	18431	36114
3379	18437	36111
3380	18443	36107
3381	18451	36105
3382	18456	36100
3383	18462	36096
3384	18469	36093
3385	18476	36090
3386	18482	36086
3387	18495	36096
3388	18515	36118
3389	18522	36116
3390	18533	36121
3391	18540	36118
3392	18545	36113
3393	18551	36107
3394	18556	36102
3395	18562	36097
3396	18569	36094
3397	18575	36090
3398	18582	36088
3399	18589	36084
3400	18596	36082
3401	18601	36077
3402	18608	36074
3403	18616	36073
3404	18621	36067
3405	18628	36064
3406	18636	36063
3407	18645	36065
3408	18653	36064
3409	18659	36061
3410	18666	36057
3411	18671	36052
3412	18678	36049
3413	18685	36046
3414	18691	36042
3415	18697	36037
3416	18703	36032
3417	18710	36030
3418	18716	36025
3419	18721	36019
3420	18726	36013
3421	18733	36011
3422	18739	36006
3423	18745	36001
3424	18751	35997
3425	18757	35992
3426	18763	35987
3427	18769	35984
3428	18775	35978
3429	18781	35974
3430	18787	35970
3431	18792	35964
3432	18798	35959
3433	18804	35954
3434	18810	35950
3435	18816	35945
3436	18821	35940
3437	18827	35935
3438	18832	35929
3439	18838	35924
3440	18845	35921
3441	18852	35918
3442	18858	35914
3443	18864	35910
3444	18870	35906
3445	18877	35904
3446	18885	35901
3447	18891	35897
3448	18897	35893
3449	18903	35889
3450	18909	35884
3451	18915	35880
3452	18921	35875
3453	18927	35872
3454	18934	35869
3455	18941	35865
3456	18946	35859
3457	18953	35856
3458	18959	35852
3459	18964	35847
3460	18970	35841
3461	18975	35836
3462	18981	35831
3463	18987	35826
3464	18993	35821
3465	18998	35815
3466	19004	35810
3467	19010	35805
3468	19015	35800
3469	19022	35796
3470	19027	35790
3471	19033	35785
3472	19038	35780
3473	19044	35775
3474	19049	35769
3475	19055	35764
3476	19060	35758
3477	19066	35754
3478	19072	35749
3479	19078	35743
3480	19083	35737
3481	19088	35732
3482	19094	35727
3483	19099	35721
3484	19104	35715
3485	19110	35709
3486	19115	35703
3487	19120	35697
3488	19126	35693
3489	19131	35686
3490	19136	35681
3491	19142	35675
3492	19147	35669
3493	19152	35663
3494	19158	35658
3495	19164	35653
3496	19170	35649
3497	19175	35643
3498	19181	35638
3499	19186	35632
3500	19191	35625
3501	19196	35619
3502	19201	35613
3503	19206	35607
3504	19212	35602
3505	19217	35596
3506	19223	35590
3507	19228	35584
3508	19233	35578
3509	19238	35572
3510	19243	35566
3511	19249	35560
3512	19254	35554
3513	19259	35548
3514	19264	35542
3515	19269	35535
3516	19274	35529
3517	19279	35522
3518	19285	35518
3519	19290	35512
3520	19295	35506
3521	19301	35500
3522	19306	35494
3523	19311	35489
3524	19317	35483
3525	19323	35479
3526	19329	35474
3527	19335	35469
3528	19341	35465
3529	19346	35459
3530	19352	35454
3531	19357	35448
3532	19362	35442
3533	19368	35438
3534	19374	35432
3535	19379	35427
3536	19384	35421
3537	19390	35415
3538	19395	35409
3539	19400	35403
3540	19405	35396
3541	19410	35390
3542	19415	35384
3543	19420	35378
3544	19426	35372
3545	19430	35365
3546	19436	35360
3547	19441	35354
3548	19447	35348
3549	19453	35345
3550	19459	35340
3551	19464	35334
3552	19470	35329
3553	19476	35325
3554	19483	35321
3555	19488	35316
3556	19494	35310
3557	19500	35306
3558	19505	35299
3559	19510	35293
3560	19515	35288
3561	19522	35284
3562	19527	35279
3563	19532	35272
3564	19538	35268
3565	19543	35262
3566	19549	35257
3567	19554	35251
3568	19561	35247
3569	19566	35241
3570	19571	35235
3571	19577	35230
3572	19583	35226
3573	19589	35222
3574	19595	35216
3575	19600	35210
3576	19605	35205
3577	19610	35198
3578	19615	35191
3579	19621	35186
3580	19626	35181
3581	19631	35174
3582	19636	35167
3583	19641	35162
3584	19646	35155
3585	19651	35149
3586	19656	35143
3587	19662	35137
3588	19667	35131
3589	19673	35126
3590	19678	35120
3591	19683	35114
3592	19688	35108
3593	19693	35102
3594	19698	35095
3595	19703	35089
3596	19708	35083
3597	19713	35077
3598	19719	35072
3599	19726	35068
3600	19730	35061
3601	19736	35056
3602	19740	35049
3603	19746	35043
3604	19751	35037
3605	19756	35031
3606	19761	35025
3607	19768	35021
3608	19773	35015
3609	19778	35009
3610	19783	35003
3611	19788	34997
3612	19794	34992
3613	19800	34987
3614	19805	34980
3615	19809	34973
3616	19815	34968
3617	19820	34962
3618	19825	34956
3619	19830	34950
3620	19836	34944
3621	19840	34937
3622	19846	34932
3623	19851	34926
3624	19857	34921
3625	19862	34915
3626	19868	34910
3627	19873	34905
3628	19879	34899
3629	19884	34893
3630	19889	34887
3631	19893	34880
3632	19899	34874
3633	19904	34868
3634	19909	34861
3635	19913	34854
3636	19919	34848
3637	19924	34842
3638	19928	34835
3639	19934	34830
3640	19939	34823
3641	19943	34816
3642	19949	34811
3643	19954	34805
3644	19959	34799
3645	19964	34793
3646	19970	34787
3647	19975	34781
3648	19981	34776
3649	19987	34772
3650	19993	34767
3651	19999	34763
3652	20004	34757
3653	20011	34754
3654	20017	34749
3655	20022	34743
3656	20028	34739
3657	20034	34734
3658	20039	34728
3659	20045	34723
3660	20050	34717
3661	20055	34710
3662	20061	34705
3663	20066	34700
3664	20071	34694
3665	20077	34688
3666	20083	34684
3667	20088	34679
3668	20094	34673
3669	20099	34667
3670	20104	34661
3671	20109	34654
3672	20114	34648
3673	20119	34643
3674	20124	34636
3675	20129	34630
3676	20135	34625
3677	20141	34621
3678	20147	34615
3679	20152	34609
3680	20157	34603
3681	20162	34597
3682	20169	34594
3683	20174	34587
3684	20179	34581
3685	20184	34575
3686	20189	34568
3687	20194	34562
3688	20199	34556
3689	20204	34549
3690	20209	34543
3691	20214	34537
3692	20219	34530
3693	20225	34526
3694	20231	34521
3695	20236	34515
3696	20241	34509
3697	20246	34503
3698	20251	34497
3699	20257	34492
3700	20262	34487
3701	20268	34482
3702	20273	34476
3703	20280	34471
3704	20285	34465
3705	20291	34461
3706	20297	34456
3707	20303	34452
3708	20309	34447
3709	20316	34445
3710	20323	34441
3711	20329	34436
3712	20334	34430
3713	20339	34424
3714	20346	34421
3715	20351	34415
3716	20357	34411
3717	20363	34406
3718	20369	34401
3719	20374	34395
3720	20381	34392
3721	20387	34387
3722	20394	34384
3723	20400	34380
3724	20406	34375
3725	20411	34370
3726	20417	34365
3727	20423	34361
3728	20429	34355
3729	20435	34351
3730	20442	34348
3731	20448	34344
3732	20456	34342
3733	20464	34341
3734	20471	34337
3735	20477	34333
3736	20483	34328
3737	20489	34325
3738	20507	34340
3739	20519	34345
3740	20525	34340
3741	20533	34338
3742	20540	34336
3743	20546	34331
3744	20552	34328
3745	20559	34324
3746	20566	34321
3747	20572	34317
3748	20579	34314
3749	20585	34309
3750	20592	34306
3751	20599	34303
3752	20606	34299
3753	20612	34296
3754	20619	34292
3755	20626	34289
3756	20631	34284
3757	20640	34283
3758	20647	34280
3759	20653	34276
3760	20659	34271
3761	20665	34267
3762	20672	34263
3763	20677	34258
3764	20683	34253
3765	20689	34248
3766	20694	34241
3767	20700	34236
3768	20706	34232
3769	20712	34227
3770	20717	34222
3771	20723	34217
3772	20729	34212
3773	20735	34206
3774	20742	34204
3775	20749	34201
3776	20756	34198
3777	20763	34195
3778	20770	34191
3779	20777	34188
3780	20785	34188
3781	20793	34186
3782	20800	34183
3783	20807	34179
3784	20814	34176
3785	20820	34172
3786	20826	34168
3787	20833	34164
3788	20840	34161
3789	20845	34156
3790	20852	34152
3791	20858	34147
3792	20864	34143
3793	20871	34140
3794	20879	34138
3795	20885	34134
3796	20892	34131
3797	20898	34126
3798	20904	34122
3799	20911	34118
3800	20917	34113
3801	20923	34109
3802	20929	34104
3803	20935	34100
3804	20941	34095
3805	20948	34092
3806	20956	34090
3807	20963	34087
3808	20971	34085
3809	20991	34104
3810	21006	34113
3811	21012	34110
3812	21018	34105
3813	21025	34102
3814	21032	34098
3815	21039	34095
3816	21046	34092
3817	21057	34095
3818	21063	34091
3819	21069	34086
3820	21074	34079
3821	21080	34075
3822	21087	34072
3823	21093	34067
3824	21100	34064
3825	21106	34059
3826	21112	34055
3827	21118	34050
3828	21123	34044
3829	21130	34040
3830	21136	34035
3831	21142	34031
3832	21148	34026
3833	21154	34021
3834	21160	34016
3835	21166	34012
3836	21172	34008
3837	21178	34002
3838	21185	33998
3839	21191	33994
3840	21197	33989
3841	21203	33984
3842	21209	33980
3843	21215	33975
3844	21219	33968
3845	21226	33963
3846	21231	33957
3847	21236	33952
3848	21242	33946
3849	21247	33940
3850	21252	33934
3851	21258	33930
3852	21264	33924
3853	21269	33918
3854	21275	33913
3855	21280	33907
3856	21285	33900
3857	21291	33895
3858	21296	33890
3859	21301	33884
3860	21307	33878
3861	21312	33871
3862	21317	33865
3863	21322	33859
3864	21328	33854
3865	21333	33848
3866	21338	33843
3867	21344	33837
3868	21350	33832
3869	21355	33826
3870	21360	33821
3871	21366	33816
3872	21372	33810
3873	21378	33805
3874	21383	33799
3875	21388	33793
3876	21394	33788
3877	21400	33783
3878	21405	33778
3879	21411	33772
3880	21417	33767
3881	21422	33761
3882	21428	33756
3883	21433	33751
3884	21439	33745
3885	21445	33740
3886	21449	33733
3887	21455	33728
3888	21460	33722
3889	21466	33716
3890	21471	33710
3891	21476	33704
3892	21482	33699
3893	21487	33694
3894	21492	33687
3895	21499	33683
3896	21505	33678
3897	21510	33672
3898	21515	33667
3899	21521	33662
3900	21527	33656
3901	21533	33652
3902	21538	33646
3903	21543	33639
3904	21548	33633
3905	21554	33627
3906	21559	33622
3907	21565	33617
3908	21570	33610
3909	21575	33604
3910	21580	33599
3911	21585	33592
3912	21591	33587
3913	21596	33581
3914	21602	33576
3915	21608	33571
3916	21613	33565
3917	21620	33561
3918	21625	33556
3919	21631	33550
3920	21636	33544
3921	21642	33539
3922	21647	33534
3923	21653	33529
3924	21660	33525
3925	21666	33519
3926	21672	33515
3927	21678	33510
3928	21684	33507
3929	21691	33502
3930	21698	33499
3931	21703	33493
3932	21709	33488
3933	21715	33484
3934	21721	33479
3935	21727	33474
3936	21733	33469
3937	21739	33465
3938	21745	33460
3939	21751	33455
3940	21757	33450
3941	21762	33444
3942	21768	33439
3943	21774	33435
3944	21780	33430
3945	21786	33424
3946	21791	33419
3947	21797	33414
3948	21803	33408
3949	21809	33403
3950	21814	33397
3951	21821	33394
3952	21827	33389
3953	21833	33385
3954	21839	33380
3955	21846	33376
3956	21852	33371
3957	21858	33367
3958	21863	33361
3959	21869	33356
3960	21875	33350
3961	21880	33345
3962	21885	33338
3963	21890	33333
3964	21896	33327
3965	21901	33321
3966	21906	33315
3967	21911	33309
3968	21917	33304
3969	21922	33297
3970	21927	33291
3971	21933	33286
3972	21938	33280
3973	21944	33275
3974	21950	33270
3975	21955	33264
3976	21961	33260
3977	21967	33255
3978	21973	33250
3979	21979	33245
3980	21985	33240
3981	21991	33236
3982	21997	33231
3983	22003	33226
3984	22010	33222
3985	22016	33218
3986	22022	33213
3987	22029	33209
3988	22036	33205
3989	22043	33202
3990	22049	33199
3991	22056	33194
3992	22061	33188
3993	22066	33182
3994	22072	33177
3995	22077	33172
3996	22083	33167
3997	22089	33161
3998	22095	33156
3999	22100	33150
4000	22106	33146
4001	22112	33140
4002	22118	33136
4003	22124	33130
4004	22129	33125
4005	22135	33120
4006	22142	33117
4007	22148	33112
4008	22153	33106
4009	22159	33100
4010	22165	33096
4011	22172	33092
4012	22178	33087
4013	22183	33081
4014	22189	33077
4015	22195	33072
4016	22203	33070
4017	22208	33064
4018	22214	33059
4019	22220	33053
4020	22225	33048
4021	22230	33042
4022	22236	33036
4023	22240	33029
4024	22245	33023
4025	22251	33018
4026	22256	33012
4027	22262	33007
4028	22267	33000
4029	22272	32994
4030	22277	32988
4031	22282	32982
4032	22288	32976
4033	22293	32970
4034	22300	32966
4035	22305	32960
4036	22310	32954
4037	22316	32949
4038	22321	32944
4039	22327	32938
4040	22332	32931
4041	22337	32925
4042	22342	32919
4043	22346	32912
4044	22352	32906
4045	22357	32900
4046	22362	32893
4047	22367	32887
4048	22372	32881
4049	22377	32875
4050	22382	32869
4051	22388	32863
4052	22392	32857
4053	22397	32850
4054	22402	32844
4055	22407	32838
4056	22413	32832
4057	22418	32826
4058	22423	32820
4059	22428	32813
4060	22433	32808
4061	22438	32801
4062	22443	32795
4063	22449	32790
4064	22455	32785
4065	22460	32779
4066	22465	32773
4067	22470	32766
4068	22475	32759
4069	22480	32753
4070	22485	32747
4071	22490	32742
4072	22495	32735
4073	22501	32730
4074	22506	32724
4075	22511	32717
4076	22516	32711
4077	22521	32704
4078	22527	32699
4079	22532	32694
4080	22537	32687
4081	22542	32682
4082	22548	32676
4083	22553	32670
4084	22559	32665
4085	22564	32658
4086	22569	32652
4087	22574	32646
4088	22579	32640
4089	22584	32634
4090	22589	32628
4091	22595	32622
4092	22601	32618
4093	22606	32612
4094	22611	32606
4095	22616	32599
4096	22621	32593
4097	22627	32588
4098	22632	32581
4099	22637	32575
4100	22642	32569
4101	22647	32563
4102	22652	32557
4103	22657	32551
4104	22662	32545
4105	22667	32538
4106	22672	32532
4107	22679	32528
4108	22684	32522
4109	22689	32516
4110	22695	32510
4111	22700	32504
4112	22704	32497
4113	22709	32491
4114	22714	32485
4115	22720	32479
4116	22725	32474
4117	22731	32468
4118	22736	32462
4119	22741	32456
4120	22746	32449
4121	22751	32443
4122	22756	32437
4123	22761	32431
4124	22767	32425
4125	22772	32420
4126	22777	32413
4127	22782	32408
4128	22788	32402
4129	22793	32396
4130	22798	32390
4131	22803	32384
4132	22808	32377
4133	22813	32371
4134	22818	32365
4135	22823	32359
4136	22828	32352
4137	22833	32346
4138	22838	32340
4139	22844	32334
4140	22849	32328
4141	22854	32322
4142	22859	32316
4143	22864	32310
4144	22870	32305
4145	22875	32299
4146	22881	32293
4147	22886	32287
4148	22892	32283
4149	22897	32276
4150	22902	32270
4151	22907	32265
4152	22912	32259
4153	22917	32252
4154	22922	32246
4155	22927	32240
4156	22933	32235
4157	22938	32228
4158	22943	32222
4159	22948	32216
4160	22954	32210
4161	22959	32204
4162	22964	32198
4163	22969	32192
4164	22974	32186
4165	22979	32180
4166	22984	32174
4167	22990	32168
4168	22995	32162
4169	23000	32156
4170	23004	32149
4171	23009	32142
4172	23014	32136
4173	23020	32131
4174	23025	32125
4175	23030	32119
4176	23035	32112
4177	23040	32106
4178	23045	32100
4179	23050	32094
4180	23055	32088
4181	23060	32081
4182	23065	32075
4183	23070	32069
4184	23075	32063
4185	23080	32057
4186	23085	32051
4187	23091	32045
4188	23096	32038
4189	23101	32033
4190	23107	32028
4191	23112	32022
4192	23117	32015
4193	23122	32009
4194	23127	32003
4195	23132	31996
4196	23136	31990
4197	23142	31984
4198	23147	31978
4199	23152	31972
4200	23157	31966
4201	23162	31959
4202	23167	31953
4203	23172	31947
4204	23177	31941
4205	23182	31935
4206	23188	31929
4207	23193	31923
4208	23198	31918
4209	23204	31912
4210	23209	31907
4211	23214	31901
4212	23219	31894
4213	23224	31888
4214	23229	31882
4215	23234	31876
4216	23240	31870
4217	23246	31866
4218	23251	31859
4219	23256	31853
4220	23261	31847
4221	23265	31840
4222	23271	31834
4223	23276	31828
4224	23282	31823
4225	23286	31817
4226	23292	31811
4227	23297	31805
4228	23302	31798
4229	23307	31792
4230	23312	31786
4231	23317	31780
4232	23322	31774
4233	23327	31768
4234	23333	31763
4235	23339	31758
4236	23344	31752
4237	23350	31747
4238	23355	31741
4239	23361	31736
4240	23367	31730
4241	23372	31725
4242	23378	31720
4243	23383	31714
4244	23388	31708
4245	23393	31701
4246	23398	31695
4247	23403	31689
4248	23408	31683
4249	23413	31677
4250	23418	31671
4251	23424	31665
4252	23428	31659
4253	23433	31652
4254	23439	31647
4255	23444	31640
4256	23449	31635
4257	23454	31629
4258	23459	31623
4259	23464	31616
4260	23469	31610
4261	23475	31605
4262	23480	31599
4263	23485	31593
4264	23492	31589
4265	23498	31584
4266	23504	31579
4267	23510	31574
4268	23516	31569
4269	23521	31564
4270	23527	31559
4271	23533	31554
4272	23540	31550
4273	23546	31545
4274	23554	31543
4275	23560	31539
4276	23567	31535
4277	23575	31532
4278	23581	31528
4279	23588	31524
4280	23595	31521
4281	23601	31516
4282	23607	31511
4283	23615	31509
4284	23624	31508
4285	23631	31504
4286	23638	31501
4287	23644	31496
4288	23651	31493
4289	23657	31488
4290	23673	31496
4291	23692	31508
4292	23698	31504
4293	23705	31500
4294	23711	31495
4295	23723	31498
4296	23730	31495
4297	23736	31489
4298	23742	31485
4299	23748	31480
4300	23754	31476
4301	23761	31471
4302	23767	31467
4303	23774	31463
4304	23780	31459
4305	23787	31454
4306	23792	31449
4307	23800	31446
4308	23806	31442
4309	23813	31437
4310	23820	31434
4311	23826	31430
4312	23833	31425
4313	23839	31421
4314	23847	31419
4315	23854	31415
4316	23860	31410
4317	23866	31405
4318	23872	31401
4319	23878	31396
4320	23885	31391
4321	23892	31388
4322	23898	31384
4323	23905	31380
4324	23912	31376
4325	23918	31371
4326	23924	31366
4327	23930	31362
4328	23937	31358
4329	23943	31352
4330	23948	31347
4331	23955	31342
4332	23962	31340
4333	23969	31336
4334	23976	31333
4335	23983	31328
4336	23989	31324
4337	23995	31319
4338	24003	31316
4339	24010	31313
4340	24017	31309
4341	24024	31306
4342	24030	31301
4343	24036	31296
4344	24042	31291
4345	24048	31286
4346	24054	31281
4347	24062	31278
4348	24068	31274
4349	24081	31278
4350	24098	31287
4351	24105	31283
4352	24114	31282
4353	24120	31277
4354	24126	31272
4355	24131	31267
4356	24138	31262
4357	24144	31258
4358	24150	31252
4359	24155	31247
4360	24162	31242
4361	24168	31238
4362	24173	31232
4363	24180	31228
4364	24186	31223
4365	24191	31217
4366	24198	31213
4367	24204	31209
4368	24210	31204
4369	24216	31198
4370	24221	31192
4371	24226	31186
4372	24232	31181
4373	24237	31175
4374	24242	31169
4375	24248	31163
4376	24254	31158
4377	24259	31152
4378	24264	31146
4379	24269	31140
4380	24274	31134
4381	24279	31128
4382	24284	31122
4383	24290	31116
4384	24295	31110
4385	24301	31105
4386	24306	31099
4387	24312	31093
4388	24317	31087
4389	24323	31082
4390	24328	31077
4391	24334	31072
4392	24340	31067
4393	24346	31062
4394	24351	31056
4395	24357	31050
4396	24362	31045
4397	24368	31040
4398	24374	31034
4399	24379	31027
4400	24384	31021
4401	24390	31016
4402	24395	31011
4403	24401	31005
4404	24406	31000
4405	24412	30994
4406	24418	30989
4407	24423	30983
4408	24429	30979
4409	24435	30973
4410	24440	30967
4411	24445	30961
4412	24450	30955
4413	24455	30949
4414	24462	30945
4415	24468	30939
4416	24473	30933
4417	24478	30928
4418	24484	30922
4419	24489	30916
4420	24495	30911
4421	24500	30904
4422	24505	30899
4423	24511	30893
4424	24516	30887
4425	24522	30883
4426	24528	30877
4427	24533	30871
4428	24539	30866
4429	24544	30860
4430	24550	30855
4431	24556	30850
4432	24561	30844
4433	24567	30838
4434	24572	30833
4435	24577	30827
4436	24582	30821
4437	24589	30816
4438	24594	30811
4439	24600	30805
4440	24606	30801
4441	24612	30796
4442	24619	30792
4443	24625	30787
4444	24631	30782
4445	24636	30776
4446	24642	30771
4447	24649	30767
4448	24655	30762
4449	24661	30757
4450	24666	30751
4451	24672	30746
4452	24678	30741
4453	24685	30738
4454	24692	30733
4455	24699	30729
4456	24704	30724
4457	24710	30719
4458	24716	30713
4459	24721	30708
4460	24726	30701
4461	24732	30696
4462	24738	30692
4463	24744	30686
4464	24750	30681
4465	24755	30675
4466	24760	30669
4467	24765	30663
4468	24770	30657
4469	24776	30651
4470	24781	30645
4471	24787	30640
4472	24791	30633
4473	24797	30627
4474	24802	30622
4475	24808	30616
4476	24813	30611
4477	24818	30604
4478	24823	30598
4479	24828	30592
4480	24834	30587
4481	24839	30581
4482	24844	30575
4483	24849	30568
4484	24854	30562
4485	24859	30556
4486	24864	30549
4487	24870	30544
4488	24875	30538
4489	24880	30532
4490	24885	30526
4491	24890	30520
4492	24895	30514
4493	24901	30509
4494	24906	30502
4495	24912	30497
4496	24917	30492
4497	24922	30486
4498	24928	30480
4499	24933	30474
4500	24940	30469
4501	24944	30463
4502	24950	30457
4503	24955	30452
4504	24961	30446
4505	24966	30440
4506	24971	30434
4507	24976	30428
4508	24982	30422
4509	24987	30416
4510	24992	30411
4511	24998	30405
4512	25004	30400
4513	25009	30394
4514	25015	30389
4515	25021	30384
4516	25026	30378
4517	25031	30372
4518	25037	30366
4519	25042	30361
4520	25048	30355
4521	25053	30350
4522	25059	30344
4523	25064	30338
4524	25069	30333
4525	25075	30327
4526	25080	30321
4527	25086	30317
4528	25093	30312
4529	25099	30307
4530	25104	30301
4531	25109	30295
4532	25115	30290
4533	25120	30284
4534	25126	30278
4535	25131	30273
4536	25136	30266
4537	25141	30261
4538	25147	30255
4539	25152	30249
4540	25158	30244
4541	25163	30237
4542	25168	30231
4543	25173	30226
4544	25179	30220
4545	25184	30214
4546	25190	30209
4547	25195	30203
4548	25200	30197
4549	25206	30191
4550	25211	30185
4551	25216	30179
4552	25221	30173
4553	25226	30167
4554	25231	30162
4555	25236	30155
4556	25241	30149
4557	25247	30144
4558	25252	30137
4559	25258	30132
4560	25263	30127
4561	25268	30120
4562	25273	30114
4563	25279	30109
4564	25284	30103
4565	25288	30096
4566	25293	30089
4567	25298	30083
4568	25303	30077
4569	25308	30071
4570	25314	30066
4571	25319	30060
4572	25325	30054
4573	25331	30049
4574	25336	30043
4575	25342	30039
4576	25348	30033
4577	25353	30027
4578	25359	30022
4579	25365	30017
4580	25370	30011
4581	25376	30006
4582	25381	30000
4583	25386	29994
4584	25392	29988
4585	25398	29984
4586	25404	29979
4587	25409	29973
4588	25415	29967
4589	25420	29962
4590	25426	29957
4591	25432	29951
4592	25438	29946
4593	25443	29940
4594	25448	29934
4595	25454	29929
4596	25460	29923
4597	25465	29918
4598	25470	29911
4599	25475	29905
4600	25480	29899
4601	25486	29894
4602	25492	29889
4603	25498	29884
4604	25503	29878
4605	25508	29872
4606	25513	29866
4607	25519	29861
4608	25524	29854
4609	25529	29848
4610	25534	29843
4611	25540	29837
4612	25545	29831
4613	25551	29826
4614	25556	29820
4615	25561	29814
4616	25566	29808
4617	25572	29802
4618	25577	29796
4619	25582	29790
4620	25587	29784
4621	25592	29778
4622	25598	29773
4623	25603	29767
4624	25608	29761
4625	25613	29755
4626	25618	29749
4627	25623	29743
4628	25629	29737
4629	25634	29732
4630	25640	29726
4631	25645	29720
4632	25651	29714
4633	25656	29709
4634	25661	29703
4635	25667	29697
4636	25673	29692
4637	25679	29687
4638	25685	29682
4639	25690	29677
4640	25696	29671
4641	25701	29665
4642	25707	29661
4643	25713	29655
4644	25718	29650
4645	25724	29644
4646	25730	29639
4647	25735	29633
4648	25740	29627
4649	25745	29621
4650	25751	29615
4651	25756	29609
4652	25761	29604
4653	25766	29598
4654	25772	29592
4655	25778	29588
4656	25784	29582
4657	25789	29576
4658	25794	29570
4659	25799	29564
4660	25805	29559
4661	25810	29553
4662	25815	29547
4663	25820	29541
4664	25825	29534
4665	25831	29529
4666	25836	29522
4667	25841	29516
4668	25846	29510
4669	25850	29504
4670	25856	29499
4671	25861	29493
4672	25867	29487
4673	25872	29481
4674	25878	29476
4675	25883	29470
4676	25889	29465
4677	25895	29460
4678	25901	29455
4679	25906	29449
4680	25911	29443
4681	25917	29437
4682	25923	29432
4683	25928	29427
4684	25934	29421
4685	25940	29416
4686	25946	29411
4687	25951	29405
4688	25956	29400
4689	25962	29394
4690	25968	29389
4691	25973	29383
4692	25978	29377
4693	25983	29371
4694	25988	29365
4695	25994	29360
4696	25999	29354
4697	26004	29348
4698	26010	29342
4699	26016	29338
4700	26022	29333
4701	26028	29327
4702	26033	29321
4703	26039	29316
4704	26045	29311
4705	26051	29306
4706	26057	29301
4707	26062	29295
4708	26068	29290
4709	26073	29284
4710	26079	29279
4711	26085	29274
4712	26090	29268
4713	26096	29262
4714	26102	29257
4715	26108	29252
4716	26113	29246
4717	26118	29241
4718	26124	29235
4719	26129	29229
4720	26134	29223
4721	26140	29218
4722	26146	29213
4723	26151	29207
4724	26157	29201
4725	26162	29195
4726	26167	29190
4727	26173	29184
4728	26178	29178
4729	26184	29173
4730	26189	29168
4731	26194	29161
4732	26199	29156
4733	26205	29150
4734	26211	29145
4735	26217	29140
4736	26223	29134
4737	26228	29129
4738	26233	29123
4739	26239	29117
4740	26244	29112
4741	26249	29105
4742	26254	29099
4743	26259	29093
4744	26265	29088
4745	26270	29082
4746	26275	29076
4747	26280	29070
4748	26286	29064
4749	26291	29059
4750	26296	29053
4751	26302	29047
4752	26307	29041
4753	26313	29036
4754	26318	29030
4755	26323	29024
4756	26329	29019
4757	26334	29013
4758	26339	29007
4759	26344	29001
4760	26350	28995
4761	26355	28990
4762	26361	28984
4763	26366	28978
4764	26371	28972
4765	26377	28967
4766	26382	28961
4767	26387	28955
4768	26393	28950
4769	26399	28945
4770	26404	28939
4771	26409	28933
4772	26415	28927
4773	26420	28922
4774	26426	28916
4775	26432	28912
4776	26438	28906
4777	26444	28901
4778	26449	28895
4779	26454	28889
4780	26460	28884
4781	26466	28879
4782	26471	28873
4783	26477	28868
4784	26482	28862
4785	26488	28856
4786	26493	28851
4787	26499	28846
4788	26505	28841
4789	26510	28835
4790	26516	28830
4791	26522	28824
